2017-11-23 15:22:30,410 [ INFO] try to get all stations at com.tsystems.jschool.railway.services.implementations.StationServiceImpl.getAllStations(StationServiceImpl.java:50)
2017-11-23 15:23:23,973 [ INFO] try to construct trip with board id (20) at com.tsystems.jschool.railway.services.implementations.BoardServiceImpl.constructBoardDto(BoardServiceImpl.java:137)
2017-11-23 15:23:23,973 [ INFO] try to construct trip with board id (32) at com.tsystems.jschool.railway.services.implementations.BoardServiceImpl.constructBoardDto(BoardServiceImpl.java:137)
2017-11-23 15:23:23,973 [ INFO] try to construct trip with board id (28) at com.tsystems.jschool.railway.services.implementations.BoardServiceImpl.constructBoardDto(BoardServiceImpl.java:137)
2017-11-23 15:23:23,973 [ INFO] try to construct trip with board id (21) at com.tsystems.jschool.railway.services.implementations.BoardServiceImpl.constructBoardDto(BoardServiceImpl.java:137)
2017-11-23 15:23:24,021 [ INFO] try to construct trip with board id (33) at com.tsystems.jschool.railway.services.implementations.BoardServiceImpl.constructBoardDto(BoardServiceImpl.java:137)
2017-11-23 15:23:24,021 [ INFO] try to construct trip with board id (29) at com.tsystems.jschool.railway.services.implementations.BoardServiceImpl.constructBoardDto(BoardServiceImpl.java:137)
2017-11-23 15:23:24,021 [ INFO] try to construct trip with board id (34) at com.tsystems.jschool.railway.services.implementations.BoardServiceImpl.constructBoardDto(BoardServiceImpl.java:137)
2017-11-23 15:23:24,021 [ INFO] try to construct trip with board id (35) at com.tsystems.jschool.railway.services.implementations.BoardServiceImpl.constructBoardDto(BoardServiceImpl.java:137)
2017-11-23 15:23:24,021 [ INFO] try to construct trip with board id (36) at com.tsystems.jschool.railway.services.implementations.BoardServiceImpl.constructBoardDto(BoardServiceImpl.java:137)
2017-11-23 15:23:24,025 [ INFO] try to construct trip with board id (37) at com.tsystems.jschool.railway.services.implementations.BoardServiceImpl.constructBoardDto(BoardServiceImpl.java:137)
2017-11-23 15:23:24,029 [ INFO] try to construct trip with board id (18) at com.tsystems.jschool.railway.services.implementations.BoardServiceImpl.constructBoardDto(BoardServiceImpl.java:137)
2017-11-23 15:23:24,029 [ INFO] try to construct trip with board id (26) at com.tsystems.jschool.railway.services.implementations.BoardServiceImpl.constructBoardDto(BoardServiceImpl.java:137)
2017-11-23 15:23:34,202 [ INFO] try to find board by id (27) at com.tsystems.jschool.railway.services.implementations.BoardServiceImpl.findBoardById(BoardServiceImpl.java:88)
2017-11-23 15:23:34,370 [ INFO] try to construct trip with board id (27) at com.tsystems.jschool.railway.services.implementations.BoardServiceImpl.constructBoardDto(BoardServiceImpl.java:137)
2017-11-23 15:23:54,710 [ INFO] try to find board by id (27) at com.tsystems.jschool.railway.services.implementations.BoardServiceImpl.findBoardById(BoardServiceImpl.java:88)
2017-11-23 15:23:54,822 [ INFO] try to find board by id (27) at com.tsystems.jschool.railway.services.implementations.BoardServiceImpl.findBoardById(BoardServiceImpl.java:88)
2017-11-23 15:23:54,950 [ INFO] try to update board with id (27) at com.tsystems.jschool.railway.services.implementations.BoardServiceImpl.updateBoard(BoardServiceImpl.java:102)
2017-11-23 15:23:55,682 [ INFO] try to get first ten boards by station Saint-Petersburg at com.tsystems.jschool.railway.services.implementations.BoardServiceImpl.getFirstTenBoardByStationDtos(BoardServiceImpl.java:301)
2017-11-23 15:23:55,682 [ INFO] try to get all boards by station Saint-Petersburg at com.tsystems.jschool.railway.services.implementations.BoardServiceImpl.getAllBoardByStationDto(BoardServiceImpl.java:265)
2017-11-23 15:23:55,710 [ INFO] try to add get all trips page at com.tsystems.jschool.railway.controllers.ManagerBoardController.getAllTrainsAndRoutes(ManagerBoardController.java:117)
2017-11-23 15:23:55,758 [ INFO] try to get all trips at com.tsystems.jschool.railway.services.implementations.BoardServiceImpl.getAllBoardsDto(BoardServiceImpl.java:160)
2017-11-23 15:23:55,758 [ INFO] try to get all boards at com.tsystems.jschool.railway.services.implementations.BoardServiceImpl.getAllBoards(BoardServiceImpl.java:68)
2017-11-23 15:23:55,926 [ INFO] try to construct trip with board id (27) at com.tsystems.jschool.railway.services.implementations.BoardServiceImpl.constructBoardDto(BoardServiceImpl.java:137)
2017-11-23 15:23:55,926 [ INFO] try to construct trip with board id (22) at com.tsystems.jschool.railway.services.implementations.BoardServiceImpl.constructBoardDto(BoardServiceImpl.java:137)
2017-11-23 15:23:55,926 [ INFO] try to construct trip with board id (30) at com.tsystems.jschool.railway.services.implementations.BoardServiceImpl.constructBoardDto(BoardServiceImpl.java:137)
2017-11-23 15:23:55,930 [ INFO] try to construct trip with board id (19) at com.tsystems.jschool.railway.services.implementations.BoardServiceImpl.constructBoardDto(BoardServiceImpl.java:137)
2017-11-23 15:23:55,930 [ INFO] try to construct trip with board id (23) at com.tsystems.jschool.railway.services.implementations.BoardServiceImpl.constructBoardDto(BoardServiceImpl.java:137)
2017-11-23 15:23:55,930 [ INFO] try to construct trip with board id (31) at com.tsystems.jschool.railway.services.implementations.BoardServiceImpl.constructBoardDto(BoardServiceImpl.java:137)
2017-11-23 15:23:55,934 [ INFO] try to construct trip with board id (20) at com.tsystems.jschool.railway.services.implementations.BoardServiceImpl.constructBoardDto(BoardServiceImpl.java:137)
2017-11-23 15:23:55,934 [ INFO] try to construct trip with board id (32) at com.tsystems.jschool.railway.services.implementations.BoardServiceImpl.constructBoardDto(BoardServiceImpl.java:137)
2017-11-23 15:23:55,934 [ INFO] try to construct trip with board id (28) at com.tsystems.jschool.railway.services.implementations.BoardServiceImpl.constructBoardDto(BoardServiceImpl.java:137)
2017-11-23 15:23:55,934 [ INFO] try to construct trip with board id (21) at com.tsystems.jschool.railway.services.implementations.BoardServiceImpl.constructBoardDto(BoardServiceImpl.java:137)
2017-11-23 15:23:55,934 [ INFO] try to construct trip with board id (33) at com.tsystems.jschool.railway.services.implementations.BoardServiceImpl.constructBoardDto(BoardServiceImpl.java:137)
2017-11-23 15:23:55,938 [ INFO] try to construct trip with board id (29) at com.tsystems.jschool.railway.services.implementations.BoardServiceImpl.constructBoardDto(BoardServiceImpl.java:137)
2017-11-23 15:23:55,938 [ INFO] try to construct trip with board id (34) at com.tsystems.jschool.railway.services.implementations.BoardServiceImpl.constructBoardDto(BoardServiceImpl.java:137)
2017-11-23 15:23:55,938 [ INFO] try to construct trip with board id (35) at com.tsystems.jschool.railway.services.implementations.BoardServiceImpl.constructBoardDto(BoardServiceImpl.java:137)
2017-11-23 15:23:55,938 [ INFO] try to construct trip with board id (36) at com.tsystems.jschool.railway.services.implementations.BoardServiceImpl.constructBoardDto(BoardServiceImpl.java:137)
2017-11-23 15:23:55,942 [ INFO] try to construct trip with board id (37) at com.tsystems.jschool.railway.services.implementations.BoardServiceImpl.constructBoardDto(BoardServiceImpl.java:137)
2017-11-23 15:23:55,942 [ INFO] try to construct trip with board id (18) at com.tsystems.jschool.railway.services.implementations.BoardServiceImpl.constructBoardDto(BoardServiceImpl.java:137)
2017-11-23 15:23:55,942 [ INFO] try to construct trip with board id (26) at com.tsystems.jschool.railway.services.implementations.BoardServiceImpl.constructBoardDto(BoardServiceImpl.java:137)
2017-11-23 15:24:23,836 [ INFO] try to find board by id (30) at com.tsystems.jschool.railway.services.implementations.BoardServiceImpl.findBoardById(BoardServiceImpl.java:88)
2017-11-23 15:24:23,936 [ INFO] try to construct trip with board id (30) at com.tsystems.jschool.railway.services.implementations.BoardServiceImpl.constructBoardDto(BoardServiceImpl.java:137)
2017-11-23 15:24:33,337 [ INFO] try to find board by id (30) at com.tsystems.jschool.railway.services.implementations.BoardServiceImpl.findBoardById(BoardServiceImpl.java:88)
2017-11-23 15:24:33,433 [ INFO] try to find board by id (30) at com.tsystems.jschool.railway.services.implementations.BoardServiceImpl.findBoardById(BoardServiceImpl.java:88)
2017-11-23 15:24:33,521 [ INFO] try to update board with id (30) at com.tsystems.jschool.railway.services.implementations.BoardServiceImpl.updateBoard(BoardServiceImpl.java:102)
2017-11-23 15:24:33,749 [ INFO] try to get first ten boards by station Saint-Petersburg at com.tsystems.jschool.railway.services.implementations.BoardServiceImpl.getFirstTenBoardByStationDtos(BoardServiceImpl.java:301)
2017-11-23 15:24:33,749 [ INFO] try to get all boards by station Saint-Petersburg at com.tsystems.jschool.railway.services.implementations.BoardServiceImpl.getAllBoardByStationDto(BoardServiceImpl.java:265)
2017-11-23 15:24:33,813 [ INFO] try to add get all trips page at com.tsystems.jschool.railway.controllers.ManagerBoardController.getAllTrainsAndRoutes(ManagerBoardController.java:117)
2017-11-23 15:24:33,813 [ INFO] try to get all trips at com.tsystems.jschool.railway.services.implementations.BoardServiceImpl.getAllBoardsDto(BoardServiceImpl.java:160)
2017-11-23 15:24:33,813 [ INFO] try to get all boards at com.tsystems.jschool.railway.services.implementations.BoardServiceImpl.getAllBoards(BoardServiceImpl.java:68)
2017-11-23 15:24:34,021 [ INFO] try to construct trip with board id (27) at com.tsystems.jschool.railway.services.implementations.BoardServiceImpl.constructBoardDto(BoardServiceImpl.java:137)
2017-11-23 15:24:34,021 [ INFO] try to construct trip with board id (22) at com.tsystems.jschool.railway.services.implementations.BoardServiceImpl.constructBoardDto(BoardServiceImpl.java:137)
2017-11-23 15:24:34,021 [ INFO] try to construct trip with board id (30) at com.tsystems.jschool.railway.services.implementations.BoardServiceImpl.constructBoardDto(BoardServiceImpl.java:137)
2017-11-23 15:24:34,021 [ INFO] try to construct trip with board id (19) at com.tsystems.jschool.railway.services.implementations.BoardServiceImpl.constructBoardDto(BoardServiceImpl.java:137)
2017-11-23 15:24:34,025 [ INFO] try to construct trip with board id (23) at com.tsystems.jschool.railway.services.implementations.BoardServiceImpl.constructBoardDto(BoardServiceImpl.java:137)
2017-11-23 15:24:34,025 [ INFO] try to construct trip with board id (31) at com.tsystems.jschool.railway.services.implementations.BoardServiceImpl.constructBoardDto(BoardServiceImpl.java:137)
2017-11-23 15:24:34,025 [ INFO] try to construct trip with board id (20) at com.tsystems.jschool.railway.services.implementations.BoardServiceImpl.constructBoardDto(BoardServiceImpl.java:137)
2017-11-23 15:24:34,025 [ INFO] try to construct trip with board id (32) at com.tsystems.jschool.railway.services.implementations.BoardServiceImpl.constructBoardDto(BoardServiceImpl.java:137)
2017-11-23 15:24:34,029 [ INFO] try to construct trip with board id (28) at com.tsystems.jschool.railway.services.implementations.BoardServiceImpl.constructBoardDto(BoardServiceImpl.java:137)
2017-11-23 15:24:34,029 [ INFO] try to construct trip with board id (21) at com.tsystems.jschool.railway.services.implementations.BoardServiceImpl.constructBoardDto(BoardServiceImpl.java:137)
2017-11-23 15:24:34,029 [ INFO] try to construct trip with board id (33) at com.tsystems.jschool.railway.services.implementations.BoardServiceImpl.constructBoardDto(BoardServiceImpl.java:137)
2017-11-23 15:24:34,033 [ INFO] try to construct trip with board id (29) at com.tsystems.jschool.railway.services.implementations.BoardServiceImpl.constructBoardDto(BoardServiceImpl.java:137)
2017-11-23 15:24:34,041 [ INFO] try to construct trip with board id (34) at com.tsystems.jschool.railway.services.implementations.BoardServiceImpl.constructBoardDto(BoardServiceImpl.java:137)
2017-11-23 15:24:34,045 [ INFO] try to construct trip with board id (35) at com.tsystems.jschool.railway.services.implementations.BoardServiceImpl.constructBoardDto(BoardServiceImpl.java:137)
2017-11-23 15:24:34,049 [ INFO] try to construct trip with board id (36) at com.tsystems.jschool.railway.services.implementations.BoardServiceImpl.constructBoardDto(BoardServiceImpl.java:137)
2017-11-23 15:24:34,053 [ INFO] try to construct trip with board id (37) at com.tsystems.jschool.railway.services.implementations.BoardServiceImpl.constructBoardDto(BoardServiceImpl.java:137)
2017-11-23 15:24:34,053 [ INFO] try to construct trip with board id (18) at com.tsystems.jschool.railway.services.implementations.BoardServiceImpl.constructBoardDto(BoardServiceImpl.java:137)
2017-11-23 15:24:34,053 [ INFO] try to construct trip with board id (26) at com.tsystems.jschool.railway.services.implementations.BoardServiceImpl.constructBoardDto(BoardServiceImpl.java:137)
2017-11-23 15:32:01,092 [ INFO] try to get all stations at com.tsystems.jschool.railway.services.implementations.StationServiceImpl.getAllStations(StationServiceImpl.java:50)
2017-11-23 15:35:50,907 [ INFO] try to get first ten boards by station Ekaterinburg at com.tsystems.jschool.railway.services.implementations.BoardServiceImpl.getFirstTenBoardByStationDtos(BoardServiceImpl.java:301)
2017-11-23 15:35:50,907 [ INFO] try to get all boards by station Ekaterinburg at com.tsystems.jschool.railway.services.implementations.BoardServiceImpl.getAllBoardByStationDto(BoardServiceImpl.java:265)
2017-11-23 15:35:55,994 [ INFO] try to get first ten boards by station Saint-Petersburg at com.tsystems.jschool.railway.services.implementations.BoardServiceImpl.getFirstTenBoardByStationDtos(BoardServiceImpl.java:301)
2017-11-23 15:35:55,994 [ INFO] try to get all boards by station Saint-Petersburg at com.tsystems.jschool.railway.services.implementations.BoardServiceImpl.getAllBoardByStationDto(BoardServiceImpl.java:265)
2017-11-23 15:36:23,964 [ INFO] try to find user by email (manager@mail.ru) at com.tsystems.jschool.railway.services.implementations.UserServiceImpl.findUserByEmail(UserServiceImpl.java:45)
2017-11-23 15:36:24,152 [ INFO] try to add get all trips page at com.tsystems.jschool.railway.controllers.ManagerBoardController.getAllTrainsAndRoutes(ManagerBoardController.java:117)
2017-11-23 15:36:24,156 [ INFO] try to get all trips at com.tsystems.jschool.railway.services.implementations.BoardServiceImpl.getAllBoardsDto(BoardServiceImpl.java:160)
2017-11-23 15:36:24,156 [ INFO] try to get all boards at com.tsystems.jschool.railway.services.implementations.BoardServiceImpl.getAllBoards(BoardServiceImpl.java:68)
2017-11-23 15:36:24,212 [ INFO] try to construct trip with board id (27) at com.tsystems.jschool.railway.services.implementations.BoardServiceImpl.constructBoardDto(BoardServiceImpl.java:137)
2017-11-23 15:36:24,216 [ INFO] try to construct trip with board id (22) at com.tsystems.jschool.railway.services.implementations.BoardServiceImpl.constructBoardDto(BoardServiceImpl.java:137)
2017-11-23 15:36:24,216 [ INFO] try to construct trip with board id (30) at com.tsystems.jschool.railway.services.implementations.BoardServiceImpl.constructBoardDto(BoardServiceImpl.java:137)
2017-11-23 15:36:24,216 [ INFO] try to construct trip with board id (19) at com.tsystems.jschool.railway.services.implementations.BoardServiceImpl.constructBoardDto(BoardServiceImpl.java:137)
2017-11-23 15:36:24,216 [ INFO] try to construct trip with board id (23) at com.tsystems.jschool.railway.services.implementations.BoardServiceImpl.constructBoardDto(BoardServiceImpl.java:137)
2017-11-23 15:36:24,216 [ INFO] try to construct trip with board id (31) at com.tsystems.jschool.railway.services.implementations.BoardServiceImpl.constructBoardDto(BoardServiceImpl.java:137)
2017-11-23 15:36:24,220 [ INFO] try to construct trip with board id (20) at com.tsystems.jschool.railway.services.implementations.BoardServiceImpl.constructBoardDto(BoardServiceImpl.java:137)
2017-11-23 15:36:24,220 [ INFO] try to construct trip with board id (32) at com.tsystems.jschool.railway.services.implementations.BoardServiceImpl.constructBoardDto(BoardServiceImpl.java:137)
2017-11-23 15:36:24,220 [ INFO] try to construct trip with board id (28) at com.tsystems.jschool.railway.services.implementations.BoardServiceImpl.constructBoardDto(BoardServiceImpl.java:137)
2017-11-23 15:36:24,220 [ INFO] try to construct trip with board id (21) at com.tsystems.jschool.railway.services.implementations.BoardServiceImpl.constructBoardDto(BoardServiceImpl.java:137)
2017-11-23 15:36:24,224 [ INFO] try to construct trip with board id (33) at com.tsystems.jschool.railway.services.implementations.BoardServiceImpl.constructBoardDto(BoardServiceImpl.java:137)
2017-11-23 15:36:24,224 [ INFO] try to construct trip with board id (29) at com.tsystems.jschool.railway.services.implementations.BoardServiceImpl.constructBoardDto(BoardServiceImpl.java:137)
2017-11-23 15:36:24,224 [ INFO] try to construct trip with board id (34) at com.tsystems.jschool.railway.services.implementations.BoardServiceImpl.constructBoardDto(BoardServiceImpl.java:137)
2017-11-23 15:36:24,224 [ INFO] try to construct trip with board id (35) at com.tsystems.jschool.railway.services.implementations.BoardServiceImpl.constructBoardDto(BoardServiceImpl.java:137)
2017-11-23 15:36:24,224 [ INFO] try to construct trip with board id (36) at com.tsystems.jschool.railway.services.implementations.BoardServiceImpl.constructBoardDto(BoardServiceImpl.java:137)
2017-11-23 15:36:24,228 [ INFO] try to construct trip with board id (37) at com.tsystems.jschool.railway.services.implementations.BoardServiceImpl.constructBoardDto(BoardServiceImpl.java:137)
2017-11-23 15:36:24,228 [ INFO] try to construct trip with board id (18) at com.tsystems.jschool.railway.services.implementations.BoardServiceImpl.constructBoardDto(BoardServiceImpl.java:137)
2017-11-23 15:36:24,228 [ INFO] try to construct trip with board id (26) at com.tsystems.jschool.railway.services.implementations.BoardServiceImpl.constructBoardDto(BoardServiceImpl.java:137)
2017-11-23 15:36:38,120 [ INFO] try to find board by id (30) at com.tsystems.jschool.railway.services.implementations.BoardServiceImpl.findBoardById(BoardServiceImpl.java:88)
2017-11-23 15:36:38,228 [ INFO] try to construct trip with board id (30) at com.tsystems.jschool.railway.services.implementations.BoardServiceImpl.constructBoardDto(BoardServiceImpl.java:137)
2017-11-23 15:36:47,851 [ INFO] try to find board by id (30) at com.tsystems.jschool.railway.services.implementations.BoardServiceImpl.findBoardById(BoardServiceImpl.java:88)
2017-11-23 15:36:47,943 [ INFO] try to find board by id (30) at com.tsystems.jschool.railway.services.implementations.BoardServiceImpl.findBoardById(BoardServiceImpl.java:88)
2017-11-23 15:36:48,035 [ INFO] try to update board with id (30) at com.tsystems.jschool.railway.services.implementations.BoardServiceImpl.updateBoard(BoardServiceImpl.java:102)
2017-11-23 15:36:48,423 [ INFO] try to get first ten boards by station Saint-Petersburg at com.tsystems.jschool.railway.services.implementations.BoardServiceImpl.getFirstTenBoardByStationDtos(BoardServiceImpl.java:301)
2017-11-23 15:36:48,427 [ INFO] try to get all boards by station Saint-Petersburg at com.tsystems.jschool.railway.services.implementations.BoardServiceImpl.getAllBoardByStationDto(BoardServiceImpl.java:265)
2017-11-23 15:36:48,467 [ INFO] try to add get all trips page at com.tsystems.jschool.railway.controllers.ManagerBoardController.getAllTrainsAndRoutes(ManagerBoardController.java:117)
2017-11-23 15:36:48,471 [ INFO] try to get all trips at com.tsystems.jschool.railway.services.implementations.BoardServiceImpl.getAllBoardsDto(BoardServiceImpl.java:160)
2017-11-23 15:36:48,471 [ INFO] try to get all boards at com.tsystems.jschool.railway.services.implementations.BoardServiceImpl.getAllBoards(BoardServiceImpl.java:68)
2017-11-23 15:36:48,599 [ INFO] try to construct trip with board id (27) at com.tsystems.jschool.railway.services.implementations.BoardServiceImpl.constructBoardDto(BoardServiceImpl.java:137)
2017-11-23 15:36:48,599 [ INFO] try to construct trip with board id (22) at com.tsystems.jschool.railway.services.implementations.BoardServiceImpl.constructBoardDto(BoardServiceImpl.java:137)
2017-11-23 15:36:48,599 [ INFO] try to construct trip with board id (30) at com.tsystems.jschool.railway.services.implementations.BoardServiceImpl.constructBoardDto(BoardServiceImpl.java:137)
2017-11-23 15:36:48,599 [ INFO] try to construct trip with board id (19) at com.tsystems.jschool.railway.services.implementations.BoardServiceImpl.constructBoardDto(BoardServiceImpl.java:137)
2017-11-23 15:36:48,599 [ INFO] try to construct trip with board id (23) at com.tsystems.jschool.railway.services.implementations.BoardServiceImpl.constructBoardDto(BoardServiceImpl.java:137)
2017-11-23 15:36:48,603 [ INFO] try to construct trip with board id (31) at com.tsystems.jschool.railway.services.implementations.BoardServiceImpl.constructBoardDto(BoardServiceImpl.java:137)
2017-11-23 15:36:48,603 [ INFO] try to construct trip with board id (20) at com.tsystems.jschool.railway.services.implementations.BoardServiceImpl.constructBoardDto(BoardServiceImpl.java:137)
2017-11-23 15:36:48,603 [ INFO] try to construct trip with board id (32) at com.tsystems.jschool.railway.services.implementations.BoardServiceImpl.constructBoardDto(BoardServiceImpl.java:137)
2017-11-23 15:36:48,603 [ INFO] try to construct trip with board id (28) at com.tsystems.jschool.railway.services.implementations.BoardServiceImpl.constructBoardDto(BoardServiceImpl.java:137)
2017-11-23 15:36:48,603 [ INFO] try to construct trip with board id (21) at com.tsystems.jschool.railway.services.implementations.BoardServiceImpl.constructBoardDto(BoardServiceImpl.java:137)
2017-11-23 15:36:48,603 [ INFO] try to construct trip with board id (33) at com.tsystems.jschool.railway.services.implementations.BoardServiceImpl.constructBoardDto(BoardServiceImpl.java:137)
2017-11-23 15:36:48,607 [ INFO] try to construct trip with board id (29) at com.tsystems.jschool.railway.services.implementations.BoardServiceImpl.constructBoardDto(BoardServiceImpl.java:137)
2017-11-23 15:36:48,607 [ INFO] try to construct trip with board id (34) at com.tsystems.jschool.railway.services.implementations.BoardServiceImpl.constructBoardDto(BoardServiceImpl.java:137)
2017-11-23 15:36:48,607 [ INFO] try to construct trip with board id (35) at com.tsystems.jschool.railway.services.implementations.BoardServiceImpl.constructBoardDto(BoardServiceImpl.java:137)
2017-11-23 15:36:48,607 [ INFO] try to construct trip with board id (36) at com.tsystems.jschool.railway.services.implementations.BoardServiceImpl.constructBoardDto(BoardServiceImpl.java:137)
2017-11-23 15:36:48,607 [ INFO] try to construct trip with board id (37) at com.tsystems.jschool.railway.services.implementations.BoardServiceImpl.constructBoardDto(BoardServiceImpl.java:137)
2017-11-23 15:36:48,611 [ INFO] try to construct trip with board id (18) at com.tsystems.jschool.railway.services.implementations.BoardServiceImpl.constructBoardDto(BoardServiceImpl.java:137)
2017-11-23 15:36:48,611 [ INFO] try to construct trip with board id (26) at com.tsystems.jschool.railway.services.implementations.BoardServiceImpl.constructBoardDto(BoardServiceImpl.java:137)
2017-11-23 15:37:45,399 [ INFO] try to get all stations at com.tsystems.jschool.railway.services.implementations.StationServiceImpl.getAllStations(StationServiceImpl.java:50)
2017-11-23 15:38:13,299 [ INFO] try to get search trips page at com.tsystems.jschool.railway.controllers.BoardController.searchTrips(BoardController.java:40)
2017-11-23 15:38:13,299 [ INFO] try to get all stations at com.tsystems.jschool.railway.services.implementations.StationServiceImpl.getAllStations(StationServiceImpl.java:50)
2017-11-23 15:38:30,625 [ INFO] try to get all suitable trips at com.tsystems.jschool.railway.services.implementations.BoardServiceImpl.findAllSuitableTrips(BoardServiceImpl.java:213)
2017-11-23 15:38:30,677 [ INFO] try to construct suitable trip from Saint-Petersburg to Adler at com.tsystems.jschool.railway.services.implementations.BoardServiceImpl.constractSuitableTripDto(BoardServiceImpl.java:171)
2017-11-23 15:38:30,693 [ INFO] try to construct suitable trip from Saint-Petersburg to Adler at com.tsystems.jschool.railway.services.implementations.BoardServiceImpl.constractSuitableTripDto(BoardServiceImpl.java:171)
2017-11-23 15:38:30,705 [ INFO] try to construct suitable trip from Saint-Petersburg to Adler at com.tsystems.jschool.railway.services.implementations.BoardServiceImpl.constractSuitableTripDto(BoardServiceImpl.java:171)
2017-11-23 15:38:30,717 [ INFO] try to construct suitable trip from Saint-Petersburg to Adler at com.tsystems.jschool.railway.services.implementations.BoardServiceImpl.constractSuitableTripDto(BoardServiceImpl.java:171)
2017-11-23 15:38:30,729 [ INFO] try to construct suitable trip from Saint-Petersburg to Adler at com.tsystems.jschool.railway.services.implementations.BoardServiceImpl.constractSuitableTripDto(BoardServiceImpl.java:171)
2017-11-23 15:38:30,745 [ INFO] try to construct suitable trip from Saint-Petersburg to Adler at com.tsystems.jschool.railway.services.implementations.BoardServiceImpl.constractSuitableTripDto(BoardServiceImpl.java:171)
2017-11-23 15:38:30,765 [ INFO] try to construct suitable trip from Saint-Petersburg to Adler at com.tsystems.jschool.railway.services.implementations.BoardServiceImpl.constractSuitableTripDto(BoardServiceImpl.java:171)
2017-11-23 15:38:30,769 [ INFO] try to construct suitable trip from Saint-Petersburg to Adler at com.tsystems.jschool.railway.services.implementations.BoardServiceImpl.constractSuitableTripDto(BoardServiceImpl.java:171)
2017-11-23 15:38:30,769 [ INFO] try to construct suitable trip from Saint-Petersburg to Adler at com.tsystems.jschool.railway.services.implementations.BoardServiceImpl.constractSuitableTripDto(BoardServiceImpl.java:171)
2017-11-23 15:38:30,769 [ INFO] try to construct suitable trip from Saint-Petersburg to Adler at com.tsystems.jschool.railway.services.implementations.BoardServiceImpl.constractSuitableTripDto(BoardServiceImpl.java:171)
2017-11-23 15:38:30,769 [ INFO] try to construct suitable trip from Saint-Petersburg to Adler at com.tsystems.jschool.railway.services.implementations.BoardServiceImpl.constractSuitableTripDto(BoardServiceImpl.java:171)
2017-11-23 15:38:30,769 [ INFO] try to construct suitable trip from Saint-Petersburg to Adler at com.tsystems.jschool.railway.services.implementations.BoardServiceImpl.constractSuitableTripDto(BoardServiceImpl.java:171)
